Index,demand
0,0.05060854632092341
1,0.028876051308058003
2,0.023946999420417253
3,0.046095560085053194
4,0.058744506756747014
5,0.021818757710547133
6,0.04085958233232135
7,0.09702538207056416
8,0.035547665586833824
9,0.05783326105934758
10,0.04016821106300977
11,0.2612391921715736
12,0.24955997837810556
13,0.03436958758766691
14,0.10527588428356571
15,0.05550455437610664
16,0.1515674420357597
17,0.043736205819105915
18,0.1263172450290644
19,0.042017286096872615
20,0.012119579333721146
21,0.03280058298963321
22,0.10888297114603916
23,0.0458033062434078
24,0.4747310255554446
25,0.12999820485870794
26,0.035652566789038456
27,0.10515260238547505
28,0.044656252934609314
29,0.012109780030113065
30,0.02886053221037603
31,0.04760660890283548
32,0.03266277484049404
33,0.08681289154186292
34,0.29154755836590884
35,0.432222540108383
36,0.03742968400062732
37,0.04762838583085438
38,0.0944780885179637
39,0.13708244028921304
40,0.011628538995959375
41,0.00969582281239982
42,0.02282357611928874
43,0.05240413551500753
44,0.03426048764356862
45,0.059791674668585024
46,0.056729129700657285
47,0.4282520042592066
48,0.10722481319026203
49,0.09947277194787742
50,0.29132473053597907
51,0.07748788420486781
52,0.024089257348572354
53,0.15999199919281087
54,0.017960748648724507
55,0.05849127356847486
56,0.14088154180409634
57,0.040735703090442596
58,0.04764458214603969
59,0.038475832561678955
60,0.0339245509494728
61,0.08835528900486159
62,0.09133750025690635
63,0.055508477745455975
64,0.030576911943201834
65,0.3796996089730891
66,0.03637638705856922
67,0.05358511621882432
68,0.049102647721067795
69,0.06218698074349631
70,0.03546016628590604
71,0.03934166096127621
72,0.005278400342838536
73,0.0473810938921614
74,0.037255781830197524
75,0.027776521394478938
76,0.05757714376071318
77,0.13687649500666077
78,0.13233424670954871
79,0.047091580315236976
80,0.04341320769156605
81,0.018456278851753067
82,0.013392231115423682
83,0.11610733386252922
84,0.12490342755829602
85,0.05750686017406072
86,0.1488424360159928
87,0.4472722905941251
88,0.07157781698435463
89,0.050131125195748194
90,0.022284258607207983
91,0.03785838954909848
92,0.09774680894292548
93,0.13802795173801877
94,0.16294993864374288
95,0.01942325657304654
96,0.05440689503628346
97,0.04593777636962867
98,0.013762564610490868
99,0.0114430017496869
100,0.03220458013030626
101,0.03285746121508025
102,0.038791087810346
103,0.13117658712472088
104,0.04438549135683112
105,0.03838058510212662
106,0.03608593793167464
107,0.12073885597066938
108,0.4735269922777498
109,0.05647118163374488
110,0.024151435881066968
111,0.028626007030235247
112,0.049723914960440485
113,0.05146359257684112
114,0.025546477172986144
115,0.10704749197384476
116,0.15965994042915335
117,0.08072572424059633
118,0.06722108748071345
119,0.04029096876940152
120,0.03021055649388158
121,0.026165609700570584
122,0.022245609307670382
123,0.03543626653509098
124,0.005529003300049434
125,0.07790522020930729
126,0.06246985755217972
127,0.23128792566862447
128,0.03102034356616926
129,0.05737462458300557
130,0.04053566854547599
131,0.027321166452572147
132,0.02396981254121445
133,0.026270995414845642
134,0.04010485990580731
135,0.027254103561163527
136,0.09112286205857051
137,0.13829554706720706
138,0.2598310267176992
139,0.04446200649446021
140,0.04418121787867317
141,0.09557273979933364
142,0.07366673550752996
143,0.018890584693677367
144,0.05713013859725572
145,0.016726278856134716
146,0.014368380117643933
147,0.028738458667240018
148,0.14106043520298803
149,0.026349661884286432
150,0.017802550477366445
151,0.02226901429471377
152,0.06830883245934515
153,0.06470614993261088
154,0.15202266143323245
155,0.13971815139816215
156,0.23413218272845476
157,0.07035245909659624
158,0.058131562340119194
159,0.023777203395244483
160,0.05205850589906099
161,0.04704688556711357
162,0.09789676388589681
163,0.051503702891200466
164,0.6286379329347594
165,0.12326666116996537
166,0.0265591646014098
167,0.11646936511815052
168,0.07125350406005725
169,0.052947121954835294
170,0.02245310925030619
171,0.018509678744173898
172,0.011506029928740233
173,0.052419939419777115
174,0.018653420722044334
175,0.016480675919354308
176,0.06980842212597958
177,0.04540369853386622
178,0.0848676660710961
179,0.06446455385215577
180,0.1245293478018388
181,0.23789992087136877
182,0.3876984844996246
183,0.07925609088528915
184,0.03488569882547367
185,0.08806302498592544
186,0.02057685714863914
187,0.041976760583609884
188,0.007469389928779692
189,0.0868441960739697
190,0.07246388939650618
191,0.134664793621309
192,0.06977262444778672
193,0.10736078410440526
194,0.04821923452273115
195,0.06805648817050966
196,0.027847467773649943
197,0.022521859476036937
198,0.11026978535847931
199,0.03451673643756384
200,0.06094379353869239
201,0.03560183808290726
202,0.009739282424887868
203,0.02255312531597279
204,0.03515660482376187
205,0.0643492846119142
206,0.08262980212091052
207,0.14312872862148016
208,0.12572878064614523
209,0.17364071539618403
210,0.12042238765409494
211,0.13648001566218576
212,0.014482817171703573
213,0.0937263494113813
214,0.05297746732505193
215,0.010234814172554443
216,0.041754832948631686
217,0.09725408513503911
218,0.03621976698141687
219,0.026996853609697596
220,0.053690114951944895
221,0.05322033599340257
222,0.017708847860837776
223,0.05999116560210836
224,0.08812528690417962
225,0.0399639891706966
226,0.06242242460541586
227,0.024457908195344734
228,0.031947919703012036
229,0.05666352092020931
230,0.03466971395449412
231,0.07317649880352978
232,0.06598241121232311
233,0.1484702075697203
234,0.2836801230499314
235,0.1365100827397983
236,0.13315548382184655
237,0.07386605844864756
238,0.09356225785525979
239,0.08783152443621808
240,0.0833390543802052
241,0.06028467579247915
242,0.02854679702279402
243,0.25817014310630004
244,0.07739880386494072
245,0.0895863791918166
246,0.058685936842248126
247,0.08844691349787207
248,0.026003005805358127
249,0.027458327970258864
250,0.008338105656328546
251,0.020377841138610596
252,0.01923301369653411
253,0.04778679488124045
254,0.10063837156284604
255,0.06231133210463037
256,0.047156931682140094
257,0.14145697293721568
258,0.5156061001770653
259,0.11115662868005889
260,0.02489362263702301
261,0.23610883854009213
262,0.07403892496946199
263,0.3732519950202273
264,0.15944198937103252
265,0.08201409276881913
266,0.021991962683818485
267,0.05909607350434669
268,0.050768239086018824
269,0.0953677552408646
270,0.2506287450377517
271,0.05594525448772294
272,0.37102873660926167
273,0.09732900699472247
274,0.06855044432648738
275,0.01858470077957368
276,0.01926414812956929
277,0.0544278132742177
278,0.07064474480916166
279,0.021154116127261716
280,0.15833318155263781
281,0.26250506426582765
282,0.1344909036657313
283,0.1085262810956514
284,0.04322940037361717
285,0.12594816641527845
286,0.18586875680866838
287,0.2524177949163864
288,0.06371822144466012
289,0.06154311219213175
290,0.03047015570164911
291,0.0787878715053034
292,0.4727926936165612
293,0.0490291167623835
294,0.05967662514222492
295,0.2887718632523938
296,0.2622840245078503
297,0.01742027885340953
298,0.019152177541897766
299,0.0337886389742583
300,0.05903145384161099
301,0.1457641332692991
302,0.2422822787779375
303,0.13319274331636977
304,0.12101057256858935
305,0.2720170430926494
306,0.23990425571040488
307,0.14888524228812056
308,0.2546246786545222
309,0.37791834564042526
310,0.08413907103246576
311,0.024054330901172084
312,0.05651239310465977
313,0.09076448478044491
314,0.059120715686035136
315,0.18072190519209186
316,0.7685653214840189
317,0.00959071223432257
318,0.07514738007505797
319,0.3913127406689766
320,0.017675216256085775
321,0.05449475108645032
322,0.2818460439123231
323,0.016733823069174005
324,0.048459115748804155
325,0.07994603575690444
326,0.030515988343615835
327,0.05081166719418838
328,0.14201125808704917
329,0.07488143260387994
330,0.10721153316368602
331,0.17377856535608838
332,0.1730875209325219
333,0.2555131544189897
334,0.27399578754938814
335,0.14750967415289837
336,0.03195598318062119
337,0.26861430350452
338,0.24741732650480588
339,0.13391981293609617
340,0.7014253728955714
341,0.40006491770599295
342,0.27407634726103436
343,0.028723363536929204
344,0.11290819084978865
345,0.06175658666298875
346,0.036450320925789
347,0.011044502424258685
348,0.017644565614995097
349,0.05497499530915629
350,0.007486142900144738
351,0.013681445669444724
352,0.034294248218096214
353,0.0803454082100084
354,0.13903626175502332
355,0.12777945763712203
356,0.13134682652921498
357,0.09349316403399369
358,0.1510423352700103
359,0.11787619072777383
360,0.027550793112212316
361,0.129964274021326
362,0.27331260703180904
363,0.022150428392396088
364,0.08978051475231968
365,0.6664995281953263
366,0.8094931238998602
367,0.41303430113539996
368,0.006256531662104608
369,0.033462667959257744
370,0.020123115532319907
371,0.0545564624350859
372,0.2808677176224318
373,0.08034516259048052
374,0.024712243449427018
375,0.05728758190008641
376,0.027581977361992787
377,0.059939819908261055
378,0.06998504929215213
379,0.06950461771468083
380,0.018287059047045667
381,0.2645982150105354
382,0.025578282032505895
383,0.055473177912064825
384,0.13585523268199923
385,0.12260931881236872
386,0.06970589396033391
387,0.05891935537881171
388,0.10717721463111275
389,0.09696081121682901
390,0.026452607120672513
391,0.11694467251809817
392,0.10190804291673934
393,0.1031276796618719
394,0.6812404287043294
395,0.8709491794913768
396,0.44054658813821046
397,0.08020214457310411
398,0.03345101582807808
399,0.09348329147771581
400,0.08036868424815627
401,0.2633503063113269
402,0.051706292112546876
403,0.0620615775169991
404,0.02503906418312596
405,0.07014126532463727
406,0.13925010072274238
407,0.2482451855891815
408,0.08047632159410664
409,0.5300346498126806
410,0.2787948905016262
411,0.17239981921779518
412,0.17364007503365914
413,0.11960169096718135
414,0.06975183934623147
