Index,demand
0,0.041352648414888594
1,0.03610321573067716
2,0.0033120669104139276
3,0.043400154820343484
4,0.05139310846496658
5,0.02042054506866154
6,0.031098242282641995
7,0.07481914061386756
8,0.03418994263936992
9,0.05718104686731147
10,0.04248107305308357
11,0.24812912556298394
12,0.2300498510251573
13,0.032490747573031054
14,0.10331672363822267
15,0.05384018807048238
16,0.15805589256989463
17,0.045046473432374876
18,0.12387440314291062
19,0.04074829237003816
20,0.013808191005788931
21,0.023690559662414117
22,0.10047146541947594
23,0.03409839716799342
24,0.5251587211268611
25,0.1273518900153125
26,0.03499116359267672
27,0.10023124259480143
28,0.04656237521448431
29,0.01364141155808071
30,0.028707238672474385
31,0.04372982322149412
32,0.03195930861356873
33,0.08682019643123279
34,0.2722866045573933
35,0.422120432781536
36,0.035504184745369836
37,0.04545582254396657
38,0.09274166832892533
39,0.13178000584719507
40,0.01133103769300783
41,0.011222857444695786
42,0.01976887775562356
43,0.049965818432357034
44,0.038659942686027314
45,0.06317646928574056
46,0.05503267492366073
47,0.3927018099619053
48,0.10262818282678755
49,0.10624338180055584
50,0.29056740182259394
51,0.08519027810008166
52,0.020832170800195185
53,0.16847035278748923
54,0.016851387141335366
55,0.05496414287515997
56,0.144666854468307
57,0.04395184863114677
58,0.047623996896649465
59,0.040115197935788306
60,0.037244333676479544
61,0.07818528917094526
62,0.08636467612310986
63,0.054746494581605167
64,0.031092206701216346
65,0.38192275792285946
66,0.03364589168820025
67,0.05307318880944625
68,0.04699013558570796
69,0.06921856658240375
70,0.03239747381564113
71,0.04298221956579043
72,0.007014444247887267
73,0.03523308352075632
74,0.04688382218441802
75,0.023630051726961573
76,0.05271003459959843
77,0.13359855130010162
78,0.13484088494886134
79,0.03791198764899231
80,0.04440380491090551
81,0.015255229872231539
82,0.014432929386210299
83,0.12626429586431137
84,0.11028581218002356
85,0.06568643674370708
86,0.15111640329570106
87,0.42697258451073306
88,0.07332190107839127
89,0.050222792323163436
90,0.020354380803467843
91,0.04085177837480285
92,0.08659065496642554
