Index,demand
0,0.049687250133234835
1,0.02809036524242249
2,0.01646846435665808
3,0.03727026375808644
4,0.05693494343143101
5,0.04852614498271001
6,0.03488093267450843
7,0.09665310348973585
8,0.03801437615041113
9,0.06059065651407272
10,0.03545993577854505
11,0.24088129693784488
12,0.24508634872551666
13,0.041313188181104306
14,0.10732430539450635
15,0.06909846772898243
16,0.15875940195768395
17,0.05884350743539582
18,0.12289038315991768
19,0.04573359015807895
20,0.013213970517151775
21,0.01920450668479036
22,0.10239905990184506
23,0.04460823641888665
24,0.5787229045103208
25,0.11378981458523452
26,0.046317976578241375
27,0.1030356750404824
28,0.04280751281196897
29,0.03079823249360797
30,0.021218081858950317
31,0.028271205015654388
32,0.020974043410205846
33,0.06854866780860835
34,0.24727862100891185
35,0.4286111609310025
36,0.05474550766306234
37,0.05548958559544298
38,0.07963803236259599
39,0.1167119865010044
40,0.022635525718625756
41,0.010797328485008497
42,0.01790372609788333
43,0.040293781658895335
44,0.030218747113054348
45,0.06314937930883802
46,0.05406053881499185
47,0.38965191968062607
48,0.10487806555608908
49,0.10583152858445627
50,0.3184788118742075
51,0.08424596487029586
52,0.030854101599121643
53,0.20646076853482723
54,0.014389696291587165
55,0.04958100365323854
56,0.10537829240048316
57,0.03444183346575109
58,0.024578884772806755
59,0.04357309730239051
60,0.02849233043246225
61,0.07816328776064799
62,0.08861437492781886
63,0.05381164970309764
64,0.039142379218336625
65,0.39442503561697095
66,0.018123953379622318
67,0.04747134300856035
68,0.0392079674492923
69,0.047410751908612644
70,0.0192683981843781
71,0.02789610986253794
72,0.006624827941734807
73,0.034471988062585196
74,0.04821882108374371
75,0.03679034072325776
76,0.07462642801137304
77,0.10356001055247324
78,0.10483226003828579
79,0.03769025420496224
80,0.04059953097022885
81,0.008156195708991414
82,0.011890463031447201
83,0.09460100949277023
84,0.08108187285192757
85,0.06355936306406454
86,0.12936829215458756
87,0.3788538045214702
88,0.0894565866615511
89,0.023562380859562082
90,0.016049416594935726
91,0.027127479805181532
92,0.06603936263817568
93,0.11874968126039104
