Index,demand
0,0.05030378930935296
1,0.019015923581728822
2,0.0735294310601461
3,0.031357853001280286
4,0.05856076006975082
5,0.018910065589998713
6,0.041156895078575666
7,0.09316860079685568
8,0.03458931498860205
9,0.0586476213975107
10,0.05003630583284764
11,0.2407145006634261
12,0.23588124711835848
13,0.046659610657038234
14,0.10659923941052633
15,0.04170475940734204
16,0.16036944862963937
17,0.036051135701754465
18,0.11207160648944622
19,0.04363135652657865
20,0.014479085061301966
21,0.02083546501502974
22,0.08441466240656333
23,0.03950199725403774
24,0.46699628919593456
25,0.11834489242018932
26,0.04518075982506115
27,0.08574457798033636
28,0.04189674967825694
29,0.10901467315315594
30,0.018441445470769716
31,0.03286689677551008
32,0.028711965139738296
33,0.09565009955318793
34,0.25287162123165197
35,0.39398055046862585
36,0.04241914863276493
37,0.058248603488479385
38,0.08269031736321344
39,0.12910499683102206
40,0.01385570965986443
41,0.008609706607173133
42,0.014920435140868727
43,0.046264307876367
44,0.032530105219934845
45,0.043937174130290496
46,0.05673604767536118
47,0.4058983891283233
48,0.0875942594452467
49,0.08454458600473863
50,0.27265619038804495
51,0.06843076656829503
52,0.027067124957743112
53,0.17062155425863357
54,0.01508452195118887
55,0.04901423439582099
56,0.1297720586444997
57,0.025750878368771594
58,0.029652371858949644
59,0.04639443764729165
60,0.015551011281413969
61,0.0814327389617295
62,0.0884081551191505
63,0.04128677715301107
64,0.02212529121470036
65,0.37956658705434143
66,0.027508784298140534
67,0.04818104990325727
68,0.032494612348321204
69,0.048381253986793105
70,0.026774789686197245
71,0.04029286624886434
72,0.10555443997709371
73,0.048889646652185634
74,0.047849112079039746
75,0.030156691391771795
76,0.05432302593764992
77,0.12415547336231983
78,0.13225926725649198
79,0.0497196166880373
80,0.03641352559791855
81,0.009685882208825219
82,0.016196622272833836
83,0.11774200410514038
84,0.09790459012529958
85,0.04243941549279217
86,0.15121637339581934
87,0.39515779352465263
88,0.06278014161059729
89,0.02818102096320555
90,0.020642607047641093
91,0.033780476487092086
92,0.09268041043100157
93,0.1147566896907882
94,0.17841958147378456
95,0.023780933635857704
96,0.031454113243195386
97,0.03234503142915323
98,0.014779976076519489
99,0.010049544995905385
100,0.027078665605019096
101,0.032263796835862564
102,0.028004012015463056
103,0.12234579063708495
104,0.04493185256244465
105,0.02745716139924365
106,0.03344064177389003
107,0.10720239779117668
108,0.4353920461918558
109,0.03332425192468938
110,0.024343955876713466
111,0.02958456225248433
112,0.03747571353697569
113,0.043791841523381766
114,0.022146287593550345
115,0.0844285811005627
116,0.1652540720992095
117,0.09014988223646597
118,0.06556922457422303
119,0.04522140390785356
120,0.0123251981969807
121,0.02659049556752393
122,0.02805955443620645
123,0.038474412370825294
124,0.003855962122854964
125,0.049182152730019864
126,0.04807499683655087
127,0.22769138004241402
128,0.02626704075885021
129,0.05311236356239017
130,0.04258055484672432
131,0.027045792832808058
132,0.02260825890032412
133,0.028064047058013575
134,0.03969588070473355
135,0.023462181974475305
136,0.09802952831226897
137,0.13532537928974364
138,0.24922244436444776
139,0.04846299374018706
140,0.04292035724571182
141,0.09700199794280172
142,0.061500301736972685
143,0.0163276717361545
144,0.054210962893618486
145,0.019040984685037357
146,0.011705167873458431
147,0.024396897866176222
148,0.10999922703946834
149,0.026405695265125404
150,0.015564373502149693
151,0.021379414071979973
152,0.058785227784822675
153,0.076764208325597
154,0.1611187363662277
155,0.13697841704687377
156,0.234166189103525
157,0.0794716036401064
158,0.05133273368093157
159,0.020736264089140942
160,0.048772519900484985
161,0.052425302144237546
162,0.07621381021730772
163,0.04207036799761668
164,0.6103861504743506
165,0.13532283043848084
166,0.023751482439287548
167,0.12635556031539896
168,0.05736387405769873
169,0.04601484486348597
170,0.02088731772451139
171,0.01701646038154416
172,0.011008030595568024
173,0.04037585930618538
174,0.01746803925250002
175,0.017731439409389205
176,0.06705016748193404
177,0.04360675828781037
178,0.0739695643096838
179,0.06367839323114499
180,0.12838981739560532
181,0.24592681854788104
182,0.3813774325221745
183,0.07183958889559068
184,0.03643798571108281
185,0.08246345450975315
186,0.021226586854572682
187,0.04698239298378688
188,0.010837442192169096
189,0.059820480969194914
190,0.05877284270202804
191,0.1457232097244097
192,0.06445733754186922
193,0.10753956701493947
194,0.04859098902418766
195,0.06901200818588989
196,0.02509383044786235
197,0.023546417691810182
198,0.09517681471141182
199,0.031521066861797134
200,0.052343678329567295
201,0.037265956192025086
202,0.010834212822453292
203,0.02155038437452174
204,0.04057069712433214
205,0.05520144417855416
206,0.09179196587539624
207,0.15098537317495697
208,0.132092614817039
209,0.181350881083466
210,0.11471416962340107
211,0.11406139008657752
212,0.019697439118875473
213,0.09603004939135781
214,0.054350945227483884
215,0.01248018680638393
216,0.04526698815825628
217,0.10984622653525719
218,0.04257054645879389
219,0.02662398347602699
220,0.052727026177065844
221,0.036654120680068854
222,0.01824351427239759
223,0.052232842126123974
224,0.09531112571151182
225,0.043400104920374036
226,0.05073689597816655
227,0.025652396034288042
228,0.028357063779850443
229,0.048909570585563854
230,0.035470406673489344
231,0.03885651296821602
232,0.07284012511087655
233,0.15411252622981214
234,0.2883447364880598
235,0.1291997753665292
236,0.14062445424184297
237,0.07627093174276471
238,0.08697833792155207
239,0.08791204842228244
240,0.08650297260072427
241,0.06002326727121034
242,0.019569251748244663
243,0.2584079067535979
244,0.06391853745502368
245,0.09628792340282856
246,0.06100906610939445
247,0.09659013088786336
248,0.013026622308802981
249,0.031053295293434393
250,0.004823022330483955
251,0.021103461428617173
252,0.018764978438135578
253,0.04025952438398885
254,0.1152630301850584
255,0.05982103027840499
256,0.04753128312487325
257,0.1455079920591686
258,0.5183605360960903
259,0.10124743389631088
260,0.0231481312403333
261,0.23358504448666956
262,0.06856309555231753
263,0.3657774589495685
264,0.1606203888432327
265,0.08313183232423134
266,0.012234965786893266
267,0.0501458349147469
268,0.01802260220316351
269,0.09211690692881182
270,0.25006957385181494
271,0.05332620076445298
272,0.36731176420361616
273,0.10059994745805369
274,0.0787851508245043
275,0.013415162544714919
276,0.021791525652653614
277,0.04754369304679378
278,0.08170774702205147
279,0.018572826829921382
280,0.15686347105842974
281,0.25812814736583756
282,0.11721312560456909
283,0.09596231684736414
284,0.047064607957760504
285,0.13134540658021188
286,0.18406299986233224
287,0.2518761930568929
288,0.06505773837948317
289,0.05620337836909156
290,0.022680325733594874
291,0.06571042732184801
292,0.4426038950045117
293,0.054995220262731216
294,0.05144976529163128
295,0.27666842957972343
296,0.2594344195700895
297,0.013155563897064175
298,0.017494950980467296
299,0.040513783657782264
300,0.05959396182224366
301,0.14515891642131534
302,0.24777270974885263
303,0.12411381380197126
304,0.11214556458044642
305,0.2578655848157072
306,0.24519503587093872
307,0.17167635789749702
308,0.2473271920771588
309,0.3805927031240419
310,0.08455507122963626
311,0.022807243158221843
312,0.05546217243358228
313,0.08578064160886076
314,0.051622065364701264
315,0.20151347399049493
316,0.7975088460861672
317,0.007145704135859392
318,0.07200652271901996
319,0.3813918580020917
320,0.019966392085981586
321,0.0528060768678871
322,0.27328216923428134
323,0.019601279029369194
324,0.04796417295938108
325,0.0848916153397802
326,0.027337269383398866
327,0.05143889661848852
328,0.15150684232099898
329,0.0614452001628302
330,0.10941384911616946
331,0.18460377657437022
332,0.1722613294526402
333,0.25193904611966533
334,0.26227091616489295
335,0.1480705251580598
336,0.03330854718654149
337,0.25880433512064116
338,0.23497332525290138
339,0.1468675280177621
340,0.6885936313233281
341,0.3929619598219588
342,0.2836399159262037
343,0.024321402839976206
344,0.12155595570950353
345,0.046373508768565115
346,0.03426179719794149
347,0.011967724226009233
348,0.012268966320037903
349,0.06623545703196629
350,0.006288980810754094
351,0.018638607628305222
352,0.010255681277257617
353,0.06750721563920044
354,0.13790343516024428
355,0.13093911110498305
356,0.14091503367682903
357,0.09832835747285346
358,0.14275503559282013
359,0.11719156374996062
360,0.03271940040583015
361,0.1281897414730201
362,0.2518444596585475
363,0.023070899307252368
364,0.08482896302015792
365,0.6309650698779539
366,0.8191972533768863
367,0.41688116761881866
368,0.007088500261377112
369,0.03970895272991745
370,0.019987938279949984
371,0.034633121498190186
372,0.27994152893186036
373,0.06464575631006694
374,0.025778389221438665
375,0.06449579357565362
376,0.0038128259564085007
377,0.0640885302567685
378,0.07654078395391235
379,0.0675057006561777
380,0.016406591033909887
381,0.24487492475431072
382,0.02585508960046707
383,0.04460735331153662
384,0.14699514682215925
385,0.13682475424965587
386,0.07484973176483155
387,0.057764707404678046
388,0.09120792817014817
389,0.08559351650668924
390,0.026003471497098814
391,0.11710091928807279
392,0.10035170834374732
393,0.11091041393420328
394,0.6537248005805829
395,0.8878032026700833
396,0.451491237455907
397,0.07659334623648716
398,0.027174597379177746
399,0.08596164594535784
400,0.11040051135215859
401,0.254941580137686
402,0.04178180645539591
403,0.06343906519875156
404,0.021369759607891163
405,0.04957472792168423
406,0.13178578636329918
407,0.24317819331072776
408,0.08917723083922055
409,0.503460301443218
410,0.2569871886148707
411,0.17579622854268168
412,0.16909077169971312
413,0.12308641888705855
414,0.0811615575992118
415,0.14592198341589044
